latitude,longitude,address,charger_type,charging_capacity_kw,cost_usd_per_kwh,availability_simple,avg_users_per_day,station_operator
37.600456,126.979585,"7608 Seoul Ave, Seoul",AC Level 2,50.0,0.1,daytime,41.0,Tesla
37.561871,127.092221,"4891 Seoul Ave, Seoul",DC Fast Charger,150.0,0.33,daytime,98.0,Tesla
34.128264,-118.311889,"9259 Los Angeles Ave, Los Angeles",AC Level 2,150.0,0.18,daytime,94.0,Ionity
34.177621,-118.305489,"5512 Los Angeles Ave, Los Angeles",AC Level 1,22.0,0.48,daytime,23.0,Ionity
-86.59932,-161.131751,"946 Random Rd, City 69, Country",AC Level 1,350.0,0.3,6:00-22:00,67.0,Greenlots
43.734902,-79.41759,"8128 Toronto Ave, Toronto",AC Level 2,50.0,0.21,6:00-22:00,50.0,Ionity
55.838418,37.513429,"9065 Moscow Ave, Moscow",AC Level 1,350.0,0.44,daytime,40.0,EVgo
34.080718,-118.301171,"3264 Los Angeles Ave, Los Angeles",AC Level 2,50.0,0.1,6:00-22:00,89.0,ChargePoint
37.830896,-122.390708,"239 San Francisco Ave, San Francisco",AC Level 2,150.0,0.13,6:00-22:00,17.0,ChargePoint
25.348174,55.20068,"887 Dubai Ave, Dubai",AC Level 2,350.0,0.26,6:00-22:00,25.0,Greenlots
34.105927,-118.212816,"9612 Los Angeles Ave, Los Angeles",AC Level 1,50.0,0.17,daytime,10.0,EVgo
19.144849,72.898404,"3800 Mumbai Ave, Mumbai",DC Fast Charger,150.0,0.44,6:00-22:00,92.0,Tesla
13.777659,100.465865,"98 Bangkok Ave, Bangkok",DC Fast Charger,22.0,0.22,daytime,11.0,Greenlots
37.703572,-122.444391,"8981 San Francisco Ave, San Francisco",DC Fast Charger,50.0,0.33,6:00-22:00,31.0,ChargePoint
78.74773,-132.392406,"8144 Random Rd, City 88, Country",DC Fast Charger,22.0,0.29,daytime,53.0,EVgo
37.685383,126.958694,"6714 Seoul Ave, Seoul",AC Level 2,350.0,0.21,daytime,81.0,Tesla
37.632277,127.004627,"1747 Seoul Ave, Seoul",DC Fast Charger,50.0,0.13,24/7,89.0,Ionity
52.508405,13.333464,"3604 Berlin Ave, Berlin",AC Level 1,150.0,0.38,daytime,54.0,ChargePoint
19.404685,-99.127439,"9106 Mexico City Ave, Mexico City",DC Fast Charger,350.0,0.18,24/7,93.0,EVgo
39.941392,116.25923,"7234 Beijing Ave, Beijing",AC Level 2,50.0,0.24,24/7,21.0,ChargePoint
13.722264,100.567829,"2574 Bangkok Ave, Bangkok",AC Level 1,22.0,0.45,24/7,49.0,Tesla
25.265093,55.226448,"3303 Dubai Ave, Dubai",AC Level 2,150.0,0.4,daytime,30.0,Ionity
19.058959,72.900589,"3146 Mumbai Ave, Mumbai",AC Level 2,350.0,0.17,24/7,13.0,EVgo
-23.510628,-46.569964,"7548 São Paulo Ave, São Paulo",DC Fast Charger,22.0,0.34,6:00-22:00,63.0,Ionity
28.281488,-125.849439,"4938 Random Rd, City 479, Country",AC Level 2,50.0,0.21,daytime,49.0,EVgo
-33.721297,151.338581,"6384 Sydney Ave, Sydney",AC Level 2,50.0,0.13,daytime,77.0,ChargePoint
37.52891,126.959773,"5718 Seoul Ave, Seoul",DC Fast Charger,50.0,0.42,daytime,30.0,Greenlots
18.973531,72.909859,"1953 Mumbai Ave, Mumbai",AC Level 2,50.0,0.5,daytime,81.0,EVgo
52.555114,13.301449,"5383 Berlin Ave, Berlin",DC Fast Charger,350.0,0.2,24/7,55.0,Tesla
25.283727,55.332696,"7437 Dubai Ave, Dubai",AC Level 1,150.0,0.19,6:00-22:00,83.0,EVgo
52.513884,13.34218,"9781 Berlin Ave, Berlin",AC Level 2,50.0,0.44,daytime,94.0,EVgo
34.096886,-118.312036,"8076 Los Angeles Ave, Los Angeles",DC Fast Charger,50.0,0.21,6:00-22:00,53.0,Ionity
39.93656,116.409142,"9697 Beijing Ave, Beijing",AC Level 2,50.0,0.24,24/7,75.0,Tesla
18.917156,72.936819,"3111 Mumbai Ave, Mumbai",DC Fast Charger,150.0,0.27,daytime,20.0,Ionity
6.75617,79.80785,"1215 Random Rd, City 269, Country",AC Level 2,50.0,0.16,6:00-22:00,94.0,ChargePoint
41.815772,-87.730727,"8765 Chicago Ave, Chicago",DC Fast Charger,22.0,0.17,daytime,57.0,Ionity
19.466545,-99.16205,"9302 Mexico City Ave, Mexico City",AC Level 2,22.0,0.45,24/7,74.0,EVgo
-23.602488,-46.636511,"9302 São Paulo Ave, São Paulo",AC Level 2,50.0,0.15,6:00-22:00,71.0,Greenlots
34.028378,-118.297633,"4406 Los Angeles Ave, Los Angeles",AC Level 1,22.0,0.24,daytime,24.0,Greenlots
19.532421,-99.126077,"3671 Mexico City Ave, Mexico City",AC Level 1,22.0,0.31,daytime,22.0,Tesla
25.235701,55.351914,"1979 Dubai Ave, Dubai",AC Level 2,50.0,0.4,6:00-22:00,82.0,Greenlots
18.944316,72.890218,"3276 Mumbai Ave, Mumbai",DC Fast Charger,150.0,0.37,24/7,98.0,EVgo
52.516503,13.495058,"5856 Berlin Ave, Berlin",AC Level 2,22.0,0.38,6:00-22:00,61.0,Greenlots
34.170605,-118.35924,"4464 Los Angeles Ave, Los Angeles",AC Level 2,350.0,0.14,6:00-22:00,43.0,EVgo
26.820762,-144.266635,"7068 Random Rd, City 179, Country",AC Level 2,150.0,0.5,daytime,48.0,EVgo
55.759832,37.610333,"8217 Moscow Ave, Moscow",AC Level 2,350.0,0.5,6:00-22:00,91.0,EVgo
13.700548,100.51139,"9864 Bangkok Ave, Bangkok",DC Fast Charger,50.0,0.46,24/7,96.0,Greenlots
55.835176,37.526395,"8022 Moscow Ave, Moscow",AC Level 2,22.0,0.17,daytime,81.0,Greenlots
41.977913,-87.652395,"3103 Chicago Ave, Chicago",AC Level 2,22.0,0.11,daytime,72.0,ChargePoint
55.854326,37.572693,"836 Moscow Ave, Moscow",AC Level 1,22.0,0.42,24/7,96.0,Ionity
-33.78429,18.550749,"8540 Cape Town Ave, Cape Town",AC Level 2,22.0,0.3,24/7,60.0,Ionity
-33.825147,18.503257,"4873 Cape Town Ave, Cape Town",DC Fast Charger,50.0,0.3,6:00-22:00,87.0,ChargePoint
43.631596,-79.39388,"2755 Toronto Ave, Toronto",DC Fast Charger,150.0,0.45,6:00-22:00,41.0,Tesla
37.547003,127.093911,"1631 Seoul Ave, Seoul",AC Level 1,50.0,0.14,daytime,45.0,ChargePoint
38.047158,-123.505751,"6615 Random Rd, City 372, Country",AC Level 1,22.0,0.23,6:00-22:00,38.0,Tesla
34.05811,-118.349106,"6691 Los Angeles Ave, Los Angeles",DC Fast Charger,150.0,0.29,6:00-22:00,28.0,Greenlots
19.594068,-99.077188,"3691 Mexico City Ave, Mexico City",DC Fast Charger,150.0,0.41,daytime,50.0,ChargePoint
43.749501,-79.452007,"676 Toronto Ave, Toronto",AC Level 2,350.0,0.24,daytime,73.0,Greenlots
41.96516,-87.643955,"9320 Chicago Ave, Chicago",AC Level 2,22.0,0.14,24/7,59.0,EVgo
41.813587,-87.766195,"2013 Chicago Ave, Chicago",AC Level 2,350.0,0.41,daytime,96.0,Greenlots
19.059683,72.86582,"4198 Mumbai Ave, Mumbai",DC Fast Charger,350.0,0.23,6:00-22:00,75.0,ChargePoint
39.966761,116.389455,"4654 Beijing Ave, Beijing",AC Level 2,22.0,0.18,24/7,34.0,EVgo
-23.577463,-46.562364,"7913 São Paulo Ave, São Paulo",AC Level 1,350.0,0.33,daytime,18.0,EVgo
39.839556,116.342671,"1120 Beijing Ave, Beijing",DC Fast Charger,22.0,0.3,24/7,32.0,Ionity
31.921604,-154.677102,"5492 Random Rd, City 24, Country",DC Fast Charger,50.0,0.22,6:00-22:00,94.0,Tesla
18.916293,72.972163,"5315 Mumbai Ave, Mumbai",DC Fast Charger,350.0,0.24,daytime,71.0,Tesla
41.995282,-87.704411,"8711 Chicago Ave, Chicago",AC Level 1,350.0,0.33,6:00-22:00,39.0,EVgo
19.534324,-99.127838,"1387 Mexico City Ave, Mexico City",DC Fast Charger,22.0,0.49,6:00-22:00,86.0,Tesla
-33.820047,18.482003,"6078 Cape Town Ave, Cape Town",AC Level 2,22.0,0.37,daytime,39.0,Ionity
39.863928,116.308,"9684 Beijing Ave, Beijing",AC Level 1,22.0,0.46,6:00-22:00,40.0,Greenlots
19.524305,-99.130166,"106 Mexico City Ave, Mexico City",AC Level 1,350.0,0.24,6:00-22:00,49.0,EVgo
41.95305,-87.651979,"6499 Chicago Ave, Chicago",DC Fast Charger,50.0,0.2,6:00-22:00,64.0,ChargePoint
43.608321,-79.362902,"6538 Toronto Ave, Toronto",AC Level 2,50.0,0.16,6:00-22:00,60.0,Ionity
19.145423,72.8684,"2076 Mumbai Ave, Mumbai",AC Level 2,350.0,0.41,6:00-22:00,10.0,EVgo
53.587489,29.812447,"2931 Random Rd, City 265, Country",AC Level 1,350.0,0.2,6:00-22:00,86.0,ChargePoint
41.996666,-87.679883,"246 Chicago Ave, Chicago",DC Fast Charger,50.0,0.13,6:00-22:00,13.0,Tesla
52.591553,13.486425,"3176 Berlin Ave, Berlin",AC Level 1,350.0,0.11,24/7,69.0,Ionity
41.893824,-87.733377,"1021 Chicago Ave, Chicago",AC Level 2,350.0,0.16,6:00-22:00,44.0,Ionity
18.916562,72.922015,"4936 Mumbai Ave, Mumbai",AC Level 2,50.0,0.19,6:00-22:00,36.0,Ionity
37.627117,126.902079,"5399 Seoul Ave, Seoul",DC Fast Charger,150.0,0.22,24/7,74.0,Greenlots
18.942605,72.947577,"672 Mumbai Ave, Mumbai",AC Level 1,350.0,0.15,24/7,78.0,Ionity
39.893132,116.235863,"6455 Beijing Ave, Beijing",AC Level 2,150.0,0.27,24/7,73.0,EVgo
55.721891,37.568716,"1563 Moscow Ave, Moscow",AC Level 2,350.0,0.13,24/7,13.0,Tesla
-33.725184,18.596981,"5062 Cape Town Ave, Cape Town",AC Level 2,50.0,0.43,daytime,27.0,ChargePoint
-34.439497,-100.76587,"9748 Random Rd, City 276, Country",AC Level 1,150.0,0.16,24/7,29.0,ChargePoint
39.900986,116.48172,"9728 Beijing Ave, Beijing",AC Level 2,150.0,0.15,6:00-22:00,94.0,EVgo
13.714083,100.508727,"5185 Bangkok Ave, Bangkok",DC Fast Charger,150.0,0.41,6:00-22:00,41.0,EVgo
37.785816,-122.390528,"1862 San Francisco Ave, San Francisco",AC Level 2,350.0,0.27,daytime,20.0,ChargePoint
34.019763,-118.201201,"4976 Los Angeles Ave, Los Angeles",AC Level 2,150.0,0.31,24/7,98.0,Ionity
41.949205,-87.649623,"2656 Chicago Ave, Chicago",AC Level 1,50.0,0.16,daytime,30.0,Tesla
34.101758,-118.327807,"824 Los Angeles Ave, Los Angeles",AC Level 2,150.0,0.31,6:00-22:00,36.0,EVgo
-23.590903,-46.57098,"2168 São Paulo Ave, São Paulo",AC Level 2,22.0,0.11,6:00-22:00,59.0,Tesla
13.730247,100.431437,"7911 Bangkok Ave, Bangkok",AC Level 2,50.0,0.11,6:00-22:00,98.0,EVgo
19.474591,-99.11545,"9275 Mexico City Ave, Mexico City",AC Level 1,150.0,0.43,24/7,23.0,Tesla
75.525967,13.354648,"9481 Random Rd, City 246, Country",AC Level 1,350.0,0.13,24/7,47.0,Greenlots
55.793812,37.688113,"2039 Moscow Ave, Moscow",DC Fast Charger,22.0,0.21,daytime,55.0,Ionity
34.032266,-118.245019,"2497 Los Angeles Ave, Los Angeles",AC Level 1,150.0,0.13,daytime,29.0,Tesla
41.904499,-87.677609,"6812 Chicago Ave, Chicago",AC Level 2,50.0,0.24,daytime,23.0,EVgo
19.597863,-99.052445,"5657 Mexico City Ave, Mexico City",DC Fast Charger,350.0,0.31,daytime,75.0,EVgo
55.76433,37.69146,"6205 Moscow Ave, Moscow",AC Level 2,22.0,0.41,6:00-22:00,68.0,ChargePoint
19.474788,-99.140204,"9000 Mexico City Ave, Mexico City",DC Fast Charger,150.0,0.22,6:00-22:00,78.0,Greenlots
37.737093,-122.324957,"3400 San Francisco Ave, San Francisco",DC Fast Charger,22.0,0.16,6:00-22:00,25.0,Greenlots
-33.877944,151.243894,"9428 Sydney Ave, Sydney",DC Fast Charger,150.0,0.13,daytime,64.0,Greenlots
37.629959,126.958542,"9993 Seoul Ave, Seoul",DC Fast Charger,22.0,0.13,24/7,25.0,Greenlots
20.755408,102.61065,"9485 Random Rd, City 282, Country",AC Level 1,350.0,0.31,6:00-22:00,43.0,Greenlots
37.602418,126.947429,"971 Seoul Ave, Seoul",DC Fast Charger,150.0,0.38,24/7,58.0,Tesla
19.433411,-99.162158,"1366 Mexico City Ave, Mexico City",DC Fast Charger,50.0,0.47,daytime,90.0,ChargePoint
-33.745398,151.201046,"6363 Sydney Ave, Sydney",AC Level 1,150.0,0.14,24/7,25.0,Tesla
25.383933,55.314597,"7409 Dubai Ave, Dubai",AC Level 1,22.0,0.23,24/7,41.0,ChargePoint
25.245784,55.372929,"2751 Dubai Ave, Dubai",DC Fast Charger,350.0,0.21,6:00-22:00,41.0,Greenlots
55.854035,37.557335,"1429 Moscow Ave, Moscow",AC Level 1,50.0,0.2,daytime,79.0,Greenlots
19.172802,72.81555,"6963 Mumbai Ave, Mumbai",AC Level 2,50.0,0.32,daytime,67.0,Ionity
13.710356,100.451186,"1354 Bangkok Ave, Bangkok",DC Fast Charger,22.0,0.33,daytime,74.0,EVgo
25.251899,55.307858,"8612 Dubai Ave, Dubai",DC Fast Charger,150.0,0.32,daytime,35.0,EVgo
-27.21703,73.606328,"2613 Random Rd, City 467, Country",DC Fast Charger,150.0,0.42,6:00-22:00,10.0,Ionity
-33.873158,151.385773,"9625 Sydney Ave, Sydney",DC Fast Charger,22.0,0.35,6:00-22:00,63.0,Ionity
-33.731862,18.53317,"6672 Cape Town Ave, Cape Town",AC Level 1,50.0,0.42,6:00-22:00,89.0,Ionity
13.715468,100.543204,"3427 Bangkok Ave, Bangkok",AC Level 1,350.0,0.19,6:00-22:00,68.0,EVgo
-33.764415,151.325944,"8983 Sydney Ave, Sydney",DC Fast Charger,150.0,0.4,24/7,35.0,Greenlots
37.869054,-122.422959,"842 San Francisco Ave, San Francisco",DC Fast Charger,50.0,0.22,6:00-22:00,86.0,ChargePoint
37.794009,-122.439509,"2053 San Francisco Ave, San Francisco",AC Level 1,22.0,0.24,daytime,66.0,Greenlots
34.110899,-118.290612,"6408 Los Angeles Ave, Los Angeles",AC Level 2,22.0,0.13,daytime,37.0,Tesla
18.923704,72.892975,"4207 Mumbai Ave, Mumbai",DC Fast Charger,22.0,0.26,6:00-22:00,13.0,Tesla
-33.863223,151.263504,"3712 Sydney Ave, Sydney",DC Fast Charger,50.0,0.32,6:00-22:00,73.0,ChargePoint
7.193091,116.580502,"7746 Random Rd, City 194, Country",DC Fast Charger,150.0,0.32,6:00-22:00,59.0,ChargePoint
-23.513198,-46.642926,"7271 São Paulo Ave, São Paulo",AC Level 1,22.0,0.15,24/7,95.0,EVgo
39.851482,116.465052,"8160 Beijing Ave, Beijing",AC Level 1,50.0,0.29,daytime,100.0,EVgo
13.814201,100.486573,"6293 Bangkok Ave, Bangkok",DC Fast Charger,50.0,0.14,24/7,29.0,Tesla
-33.895584,151.221415,"8923 Sydney Ave, Sydney",AC Level 2,22.0,0.27,6:00-22:00,36.0,EVgo
-23.696274,-46.51625,"5190 São Paulo Ave, São Paulo",AC Level 2,50.0,0.46,24/7,60.0,EVgo
37.709186,-122.357548,"7841 San Francisco Ave, San Francisco",AC Level 2,350.0,0.39,6:00-22:00,67.0,Ionity
-33.811458,151.308165,"1897 Sydney Ave, Sydney",DC Fast Charger,350.0,0.49,6:00-22:00,24.0,ChargePoint
-23.56956,-46.521263,"8936 São Paulo Ave, São Paulo",AC Level 1,50.0,0.19,daytime,78.0,EVgo
39.962196,116.212253,"9728 Beijing Ave, Beijing",AC Level 1,350.0,0.13,24/7,24.0,ChargePoint
23.711631,107.088333,"1968 Random Rd, City 203, Country",DC Fast Charger,50.0,0.41,daytime,90.0,ChargePoint
34.004628,-118.301117,"6270 Los Angeles Ave, Los Angeles",AC Level 1,150.0,0.24,daytime,95.0,Ionity
41.809137,-87.787488,"7120 Chicago Ave, Chicago",AC Level 2,150.0,0.26,daytime,55.0,EVgo
13.700441,100.454487,"3890 Bangkok Ave, Bangkok",DC Fast Charger,350.0,0.33,24/7,59.0,EVgo
-23.665894,-46.609585,"6609 São Paulo Ave, São Paulo",AC Level 1,150.0,0.4,6:00-22:00,97.0,ChargePoint
19.187425,72.935019,"8208 Mumbai Ave, Mumbai",AC Level 2,350.0,0.21,24/7,50.0,Tesla
37.589454,126.985607,"8108 Seoul Ave, Seoul",AC Level 1,350.0,0.37,daytime,45.0,EVgo
-33.783232,18.535327,"5034 Cape Town Ave, Cape Town",AC Level 2,22.0,0.49,24/7,78.0,Ionity
25.374825,55.31063,"5543 Dubai Ave, Dubai",AC Level 2,22.0,0.13,daytime,73.0,ChargePoint
39.91428,116.222656,"9023 Beijing Ave, Beijing",AC Level 1,150.0,0.25,24/7,84.0,Greenlots
27.853343,147.665148,"4164 Random Rd, City 148, Country",AC Level 1,22.0,0.43,24/7,27.0,Tesla
41.919655,-87.675176,"5849 Chicago Ave, Chicago",AC Level 2,150.0,0.12,daytime,40.0,Tesla
43.763748,-79.399078,"2944 Toronto Ave, Toronto",AC Level 2,350.0,0.32,24/7,79.0,EVgo
-33.70717,151.346689,"3599 Sydney Ave, Sydney",AC Level 1,50.0,0.43,24/7,93.0,Greenlots
43.692397,-79.430859,"2046 Toronto Ave, Toronto",AC Level 1,150.0,0.19,daytime,55.0,EVgo
13.827106,100.477398,"965 Bangkok Ave, Bangkok",AC Level 2,22.0,0.41,6:00-22:00,32.0,ChargePoint
25.318358,55.293287,"9219 Dubai Ave, Dubai",AC Level 2,50.0,0.26,24/7,28.0,Tesla
39.983675,116.490375,"9243 Beijing Ave, Beijing",DC Fast Charger,150.0,0.28,6:00-22:00,75.0,Tesla
-33.829497,151.234793,"2404 Sydney Ave, Sydney",AC Level 2,150.0,0.21,6:00-22:00,90.0,ChargePoint
39.990884,116.203772,"1698 Beijing Ave, Beijing",AC Level 2,150.0,0.34,6:00-22:00,35.0,EVgo
66.871364,-151.692426,"1766 Random Rd, City 244, Country",AC Level 2,150.0,0.12,6:00-22:00,34.0,ChargePoint
39.850412,116.424857,"9605 Beijing Ave, Beijing",AC Level 2,22.0,0.41,6:00-22:00,69.0,EVgo
43.734647,-79.341355,"5526 Toronto Ave, Toronto",AC Level 1,150.0,0.37,6:00-22:00,78.0,Greenlots
-33.826169,151.386292,"9221 Sydney Ave, Sydney",DC Fast Charger,150.0,0.42,daytime,46.0,Greenlots
-23.535777,-46.535429,"8984 São Paulo Ave, São Paulo",AC Level 2,50.0,0.36,daytime,25.0,EVgo
-23.67397,-46.58952,"5448 São Paulo Ave, São Paulo",AC Level 1,50.0,0.31,daytime,84.0,ChargePoint
-33.857883,18.402777,"390 Cape Town Ave, Cape Town",AC Level 1,150.0,0.46,daytime,95.0,EVgo
37.555692,127.094265,"1058 Seoul Ave, Seoul",DC Fast Charger,50.0,0.45,6:00-22:00,92.0,Tesla
-23.592073,-46.613848,"2408 São Paulo Ave, São Paulo",DC Fast Charger,150.0,0.22,daytime,75.0,Ionity
41.861129,-87.687951,"3446 Chicago Ave, Chicago",DC Fast Charger,150.0,0.41,daytime,80.0,Tesla
-30.225616,138.749389,"9693 Random Rd, City 411, Country",DC Fast Charger,50.0,0.1,6:00-22:00,36.0,EVgo
43.730545,-79.393457,"1004 Toronto Ave, Toronto",AC Level 2,22.0,0.41,24/7,57.0,Tesla
19.51328,-99.124675,"565 Mexico City Ave, Mexico City",AC Level 2,150.0,0.35,24/7,90.0,ChargePoint
-23.592921,-46.640083,"6757 São Paulo Ave, São Paulo",AC Level 2,22.0,0.18,24/7,49.0,Tesla
37.732712,-122.376864,"1903 San Francisco Ave, San Francisco",AC Level 2,22.0,0.4,24/7,26.0,Tesla
55.723991,37.615585,"846 Moscow Ave, Moscow",AC Level 1,22.0,0.41,6:00-22:00,86.0,Tesla
52.401171,13.348548,"8263 Berlin Ave, Berlin",DC Fast Charger,150.0,0.17,24/7,33.0,Ionity
19.556894,-99.141301,"5501 Mexico City Ave, Mexico City",DC Fast Charger,22.0,0.37,24/7,37.0,ChargePoint
41.996065,-87.712256,"6068 Chicago Ave, Chicago",AC Level 2,22.0,0.36,daytime,52.0,Ionity
-33.856036,151.344664,"8905 Sydney Ave, Sydney",AC Level 1,150.0,0.29,24/7,50.0,ChargePoint
-54.623091,-114.499927,"7743 Random Rd, City 364, Country",DC Fast Charger,350.0,0.37,24/7,19.0,EVgo
-33.899005,151.269011,"4559 Sydney Ave, Sydney",DC Fast Charger,22.0,0.48,24/7,55.0,Greenlots
52.542775,13.342176,"7411 Berlin Ave, Berlin",DC Fast Charger,50.0,0.2,daytime,25.0,EVgo
41.863942,-87.632282,"9617 Chicago Ave, Chicago",AC Level 1,22.0,0.49,24/7,13.0,Greenlots
-23.5731,-46.549267,"9022 São Paulo Ave, São Paulo",AC Level 1,150.0,0.46,daytime,23.0,Greenlots
34.167297,-118.37543,"766 Los Angeles Ave, Los Angeles",DC Fast Charger,22.0,0.2,daytime,94.0,EVgo
19.11693,72.939987,"1639 Mumbai Ave, Mumbai",AC Level 1,50.0,0.15,daytime,25.0,Tesla
34.149836,-118.29912,"4487 Los Angeles Ave, Los Angeles",AC Level 1,150.0,0.12,daytime,78.0,Greenlots
25.396476,55.395045,"9837 Dubai Ave, Dubai",DC Fast Charger,350.0,0.27,24/7,18.0,ChargePoint
19.179554,72.994301,"9452 Mumbai Ave, Mumbai",DC Fast Charger,350.0,0.33,24/7,49.0,ChargePoint
-80.166124,73.697969,"3063 Random Rd, City 490, Country",AC Level 1,350.0,0.27,6:00-22:00,40.0,Ionity
39.840159,116.403986,"297 Beijing Ave, Beijing",DC Fast Charger,350.0,0.32,6:00-22:00,37.0,EVgo
19.447657,-99.180843,"2855 Mexico City Ave, Mexico City",AC Level 1,50.0,0.32,daytime,73.0,Tesla
-33.777948,18.414056,"4217 Cape Town Ave, Cape Town",AC Level 2,22.0,0.28,6:00-22:00,18.0,EVgo
41.870589,-87.695556,"4542 Chicago Ave, Chicago",DC Fast Charger,50.0,0.42,6:00-22:00,45.0,EVgo
25.31301,55.231619,"8311 Dubai Ave, Dubai",DC Fast Charger,150.0,0.37,24/7,99.0,Tesla
34.160816,-118.333266,"8556 Los Angeles Ave, Los Angeles",AC Level 1,150.0,0.27,24/7,55.0,Ionity
13.79541,100.597408,"4344 Bangkok Ave, Bangkok",DC Fast Charger,22.0,0.16,6:00-22:00,46.0,EVgo
37.656942,127.024389,"1639 Seoul Ave, Seoul",AC Level 2,150.0,0.49,6:00-22:00,41.0,Ionity
19.153022,72.985471,"5465 Mumbai Ave, Mumbai",DC Fast Charger,350.0,0.44,24/7,88.0,EVgo
-28.460678,-43.111786,"3609 Random Rd, City 318, Country",AC Level 2,150.0,0.18,24/7,61.0,Greenlots
37.871065,-122.487051,"2608 San Francisco Ave, San Francisco",DC Fast Charger,350.0,0.26,6:00-22:00,85.0,Ionity
34.002413,-118.201136,"1031 Los Angeles Ave, Los Angeles",DC Fast Charger,150.0,0.18,daytime,38.0,Greenlots
-33.864997,151.290658,"6889 Sydney Ave, Sydney",AC Level 1,22.0,0.45,daytime,51.0,Ionity
55.879009,37.5513,"2738 Moscow Ave, Moscow",AC Level 1,150.0,0.37,6:00-22:00,28.0,ChargePoint
19.189134,72.90021,"9195 Mumbai Ave, Mumbai",AC Level 2,22.0,0.37,6:00-22:00,66.0,Tesla
-23.532182,-46.638094,"4873 São Paulo Ave, São Paulo",DC Fast Charger,50.0,0.47,daytime,44.0,Tesla
37.664254,126.905895,"8869 Seoul Ave, Seoul",AC Level 2,22.0,0.49,6:00-22:00,97.0,Greenlots
37.55493,127.023747,"5136 Seoul Ave, Seoul",AC Level 2,350.0,0.36,6:00-22:00,97.0,Greenlots
55.747415,37.577436,"1782 Moscow Ave, Moscow",AC Level 1,22.0,0.27,6:00-22:00,76.0,EVgo
-50.521439,78.744473,"529 Random Rd, City 491, Country",AC Level 1,50.0,0.43,daytime,59.0,Ionity
13.759093,100.45288,"3578 Bangkok Ave, Bangkok",AC Level 2,50.0,0.17,24/7,13.0,Ionity
39.90451,116.412448,"4977 Beijing Ave, Beijing",AC Level 2,22.0,0.42,24/7,91.0,Tesla
-33.766911,18.599488,"3929 Cape Town Ave, Cape Town",AC Level 2,50.0,0.16,daytime,15.0,Tesla
43.657289,-79.379941,"5717 Toronto Ave, Toronto",AC Level 2,350.0,0.16,24/7,85.0,Greenlots
41.973566,-87.642631,"1382 Chicago Ave, Chicago",DC Fast Charger,150.0,0.47,daytime,87.0,ChargePoint
55.740028,37.526466,"5475 Moscow Ave, Moscow",DC Fast Charger,150.0,0.18,24/7,89.0,ChargePoint
52.512344,13.467784,"5917 Berlin Ave, Berlin",AC Level 2,50.0,0.14,6:00-22:00,10.0,Ionity
39.954663,116.467475,"2542 Beijing Ave, Beijing",AC Level 2,22.0,0.11,24/7,70.0,Tesla
39.80571,116.487585,"4701 Beijing Ave, Beijing",DC Fast Charger,350.0,0.43,6:00-22:00,97.0,Tesla
68.448107,121.743094,"4727 Random Rd, City 355, Country",AC Level 1,350.0,0.25,daytime,56.0,Tesla
37.509712,127.014717,"2066 Seoul Ave, Seoul",AC Level 1,150.0,0.46,24/7,19.0,EVgo
19.182179,72.842205,"862 Mumbai Ave, Mumbai",AC Level 1,22.0,0.47,daytime,14.0,Ionity
34.183425,-118.226892,"5133 Los Angeles Ave, Los Angeles",AC Level 1,50.0,0.18,daytime,69.0,ChargePoint
-33.882924,18.439484,"9807 Cape Town Ave, Cape Town",DC Fast Charger,50.0,0.44,24/7,29.0,Ionity
25.256895,55.342555,"8431 Dubai Ave, Dubai",AC Level 2,150.0,0.21,6:00-22:00,13.0,ChargePoint
13.719327,100.532449,"9468 Bangkok Ave, Bangkok",AC Level 2,350.0,0.24,24/7,29.0,Greenlots
-33.729422,18.49251,"1181 Cape Town Ave, Cape Town",DC Fast Charger,350.0,0.22,24/7,29.0,Greenlots
19.524296,-99.141946,"2886 Mexico City Ave, Mexico City",AC Level 1,50.0,0.38,6:00-22:00,71.0,ChargePoint
39.910019,116.390388,"1546 Beijing Ave, Beijing",AC Level 2,22.0,0.4,daytime,80.0,Ionity
-54.546381,-166.282053,"1747 Random Rd, City 346, Country",AC Level 1,22.0,0.19,6:00-22:00,14.0,Greenlots
37.558591,127.075697,"4234 Seoul Ave, Seoul",DC Fast Charger,50.0,0.41,6:00-22:00,75.0,Greenlots
41.888791,-87.642666,"3091 Chicago Ave, Chicago",AC Level 2,50.0,0.39,24/7,55.0,Ionity
41.914545,-87.731327,"1557 Chicago Ave, Chicago",DC Fast Charger,22.0,0.47,24/7,70.0,Tesla
34.138247,-118.205872,"8550 Los Angeles Ave, Los Angeles",AC Level 1,350.0,0.45,daytime,49.0,ChargePoint
55.819361,37.663181,"2225 Moscow Ave, Moscow",AC Level 2,50.0,0.34,daytime,75.0,ChargePoint
25.349234,55.305235,"3261 Dubai Ave, Dubai",AC Level 1,22.0,0.47,6:00-22:00,20.0,Tesla
19.153105,72.938527,"4353 Mumbai Ave, Mumbai",DC Fast Charger,350.0,0.5,24/7,60.0,Tesla
52.459204,13.358323,"3169 Berlin Ave, Berlin",DC Fast Charger,22.0,0.38,24/7,66.0,ChargePoint
43.646332,-79.477922,"8995 Toronto Ave, Toronto",AC Level 1,150.0,0.28,24/7,36.0,EVgo
-22.883204,140.494732,"6659 Random Rd, City 47, Country",AC Level 1,350.0,0.35,daytime,99.0,Greenlots
